read_id	fold
chimera_1_A9831-10051_B14983-15061_MH0_22648_23112_0:0:0_0:0:0_22e3/1	0
chimera_1_A9831-10051_B14983-15061_MH0_22648_23112_0:0:0_0:0:0_22e3/2	0
chimera_1_A9831-10051_B14983-15061_MH0_226586_227087_0:0:0_0:0:0_17a5/1	0
chimera_1_A9831-10051_B14983-15061_MH0_226586_227087_0:0:0_0:0:0_17a5/2	0
chimera_1_A9831-10051_B14983-15061_MH0_226629_227147_0:0:0_0:0:0_264e/1	2
chimera_1_A9831-10051_B14983-15061_MH0_226629_227147_0:0:0_0:0:0_264e/2	2
chimera_1_A9831-10051_B14983-15061_MH0_226640_227123_0:0:0_0:0:0_1a91/1	4
chimera_1_A9831-10051_B14983-15061_MH0_226640_227123_0:0:0_0:0:0_1a91/2	4
chimera_1_A9831-10051_B14983-15061_MH0_226679_227147_0:0:0_0:0:0_1f0d/1	4
chimera_1_A9831-10051_B14983-15061_MH0_226679_227147_0:0:0_0:0:0_1f0d/2	4
chimera_1_A9831-10051_B14983-15061_MH0_226692_227138_0:0:0_0:0:0_422/1	0
chimera_1_A9831-10051_B14983-15061_MH0_226692_227138_0:0:0_0:0:0_422/2	0
chimera_1_A9831-10051_B14983-15061_MH0_226722_227200_0:0:0_0:0:0_163d/1	4
chimera_1_A9831-10051_B14983-15061_MH0_226722_227200_0:0:0_0:0:0_163d/2	4
chimera_1_A9831-10051_B14983-15061_MH0_226920_227446_0:0:0_0:0:0_1c80/1	0
chimera_1_A9831-10051_B14983-15061_MH0_226920_227446_0:0:0_0:0:0_1c80/2	0
chimera_1_A9831-10051_B14983-15061_MH0_226936_227434_0:0:0_0:0:0_247c/1	3
chimera_1_A9831-10051_B14983-15061_MH0_226936_227434_0:0:0_0:0:0_247c/2	3
chimera_1_A9831-10051_B14983-15061_MH0_226936_227460_0:0:0_0:0:0_4ca/1	1
chimera_1_A9831-10051_B14983-15061_MH0_226936_227460_0:0:0_0:0:0_4ca/2	1
chimera_1_A9831-10051_B14983-15061_MH0_226940_227492_0:0:0_0:0:0_49c/1	3
chimera_1_A9831-10051_B14983-15061_MH0_226940_227492_0:0:0_0:0:0_49c/2	3
chimera_1_A9831-10051_B14983-15061_MH0_226941_227395_0:0:0_0:0:0_1545/1	1
chimera_1_A9831-10051_B14983-15061_MH0_226941_227395_0:0:0_0:0:0_1545/2	1
chimera_1_A9831-10051_B14983-15061_MH0_226963_227477_0:0:0_0:0:0_4d4/1	1
chimera_1_A9831-10051_B14983-15061_MH0_226963_227477_0:0:0_0:0:0_4d4/2	1
chimera_1_A9831-10051_B14983-15061_MH0_226966_227501_0:0:0_0:0:0_626/1	2
chimera_1_A9831-10051_B14983-15061_MH0_226966_227501_0:0:0_0:0:0_626/2	2
chimera_1_A9831-10051_B14983-15061_MH0_226979_227447_0:0:0_0:0:0_15e8/1	1
chimera_1_A9831-10051_B14983-15061_MH0_226979_227447_0:0:0_0:0:0_15e8/2	1
chimera_1_A9831-10051_B14983-15061_MH0_226995_227534_0:0:0_0:0:0_261a/1	2
chimera_1_A9831-10051_B14983-15061_MH0_226995_227534_0:0:0_0:0:0_261a/2	2
chimera_1_A9831-10051_B14983-15061_MH0_227027_227533_0:0:0_0:0:0_3dc/1	3
chimera_1_A9831-10051_B14983-15061_MH0_227027_227533_0:0:0_0:0:0_3dc/2	3
chimera_1_A9831-10051_B14983-15061_MH0_227027_227553_0:0:0_0:0:0_a8e/1	4
chimera_1_A9831-10051_B14983-15061_MH0_227027_227553_0:0:0_0:0:0_a8e/2	4
chimera_1_A9831-10051_B14983-15061_MH0_227046_227513_0:0:0_0:0:0_118f/1	2
chimera_1_A9831-10051_B14983-15061_MH0_227046_227513_0:0:0_0:0:0_118f/2	2
chimera_1_A9831-10051_B14983-15061_MH0_227047_227475_0:0:0_0:0:0_1cc4/1	1
chimera_1_A9831-10051_B14983-15061_MH0_227047_227475_0:0:0_0:0:0_1cc4/2	1
chimera_1_A9831-10051_B14983-15061_MH0_227277_227750_0:0:0_0:0:0_2197/1	3
chimera_1_A9831-10051_B14983-15061_MH0_227277_227750_0:0:0_0:0:0_2197/2	3
chimera_1_A9831-10051_B14983-15061_MH0_227283_227750_0:0:0_0:0:0_2352/1	2
chimera_1_A9831-10051_B14983-15061_MH0_227283_227750_0:0:0_0:0:0_2352/2	2
chimera_1_A9831-10051_B14983-15061_MH0_227307_227892_0:0:0_0:0:0_460/1	1
chimera_1_A9831-10051_B14983-15061_MH0_227307_227892_0:0:0_0:0:0_460/2	1
chimera_1_A9831-10051_B14983-15061_MH0_227357_227840_0:0:0_0:0:0_1057/1	3
chimera_1_A9831-10051_B14983-15061_MH0_227357_227840_0:0:0_0:0:0_1057/2	3
chimera_1_A9831-10051_B14983-15061_MH0_227373_227882_0:0:0_0:0:0_d08/1	0
chimera_1_A9831-10051_B14983-15061_MH0_227373_227882_0:0:0_0:0:0_d08/2	0
chimera_1_A9831-10051_B14983-15061_MH0_227376_227865_0:0:0_0:0:0_1e78/1	3
chimera_1_A9831-10051_B14983-15061_MH0_227376_227865_0:0:0_0:0:0_1e78/2	3
chimera_1_A9831-10051_B14983-15061_MH0_227393_227866_0:0:0_0:0:0_10c0/1	0
chimera_1_A9831-10051_B14983-15061_MH0_227393_227866_0:0:0_0:0:0_10c0/2	0
chimera_1_A9831-10051_B14983-15061_MH0_227403_227884_0:0:0_0:0:0_1c10/1	1
chimera_1_A9831-10051_B14983-15061_MH0_227403_227884_0:0:0_0:0:0_1c10/2	1
chimera_1_A9831-10051_B14983-15061_MH0_227604_228176_0:0:0_0:0:0_e90/1	3
chimera_1_A9831-10051_B14983-15061_MH0_227604_228176_0:0:0_0:0:0_e90/2	3
chimera_1_A9831-10051_B14983-15061_MH0_227608_228102_0:0:0_0:0:0_107a/1	3
chimera_1_A9831-10051_B14983-15061_MH0_227608_228102_0:0:0_0:0:0_107a/2	3
chimera_1_A9831-10051_B14983-15061_MH0_227609_228181_0:0:0_0:0:0_5ea/1	2
chimera_1_A9831-10051_B14983-15061_MH0_227609_228181_0:0:0_0:0:0_5ea/2	2
chimera_1_A9831-10051_B14983-15061_MH0_227636_228143_0:0:0_0:0:0_200/1	3
chimera_1_A9831-10051_B14983-15061_MH0_227636_228143_0:0:0_0:0:0_200/2	3
chimera_1_A9831-10051_B14983-15061_MH0_227644_228080_0:0:0_0:0:0_164b/1	1
chimera_1_A9831-10051_B14983-15061_MH0_227644_228080_0:0:0_0:0:0_164b/2	1
chimera_1_A9831-10051_B14983-15061_MH0_227658_228174_0:0:0_0:0:0_1994/1	2
chimera_1_A9831-10051_B14983-15061_MH0_227658_228174_0:0:0_0:0:0_1994/2	2
chimera_1_A9831-10051_B14983-15061_MH0_227664_228089_0:0:0_0:0:0_128/1	0
chimera_1_A9831-10051_B14983-15061_MH0_227664_228089_0:0:0_0:0:0_128/2	0
chimera_1_A9831-10051_B14983-15061_MH0_227673_228137_0:0:0_0:0:0_10c8/1	3
chimera_1_A9831-10051_B14983-15061_MH0_227673_228137_0:0:0_0:0:0_10c8/2	3
chimera_1_A9831-10051_B14983-15061_MH0_227676_228189_0:0:0_0:0:0_202a/1	1
chimera_1_A9831-10051_B14983-15061_MH0_227676_228189_0:0:0_0:0:0_202a/2	1
chimera_1_A9831-10051_B14983-15061_MH0_227682_228209_0:0:0_0:0:0_15ba/1	4
chimera_1_A9831-10051_B14983-15061_MH0_227682_228209_0:0:0_0:0:0_15ba/2	4
chimera_1_A9831-10051_B14983-15061_MH0_227702_228068_0:0:0_0:0:0_73d/1	3
chimera_1_A9831-10051_B14983-15061_MH0_227702_228068_0:0:0_0:0:0_73d/2	3
chimera_1_A9831-10051_B14983-15061_MH0_227932_228455_0:0:0_0:0:0_124b/1	1
chimera_1_A9831-10051_B14983-15061_MH0_227932_228455_0:0:0_0:0:0_124b/2	1
chimera_1_A9831-10051_B14983-15061_MH0_227954_228487_0:0:0_0:0:0_10b1/1	0
chimera_1_A9831-10051_B14983-15061_MH0_227954_228487_0:0:0_0:0:0_10b1/2	0
chimera_1_A9831-10051_B14983-15061_MH0_227976_228493_0:0:0_0:0:0_204a/1	0
chimera_1_A9831-10051_B14983-15061_MH0_227976_228493_0:0:0_0:0:0_204a/2	0
chimera_1_A9831-10051_B14983-15061_MH0_227993_228446_0:0:0_0:0:0_83f/1	3
chimera_1_A9831-10051_B14983-15061_MH0_227993_228446_0:0:0_0:0:0_83f/2	3
chimera_1_A9831-10051_B14983-15061_MH0_228001_228503_0:0:0_0:0:0_1b63/1	1
chimera_1_A9831-10051_B14983-15061_MH0_228001_228503_0:0:0_0:0:0_1b63/2	1
chimera_1_A9831-10051_B14983-15061_MH0_228007_228444_0:0:0_0:0:0_5e/1	0
chimera_1_A9831-10051_B14983-15061_MH0_228007_228444_0:0:0_0:0:0_5e/2	0
chimera_1_A9831-10051_B14983-15061_MH0_228024_228501_0:0:0_0:0:0_552/1	4
chimera_1_A9831-10051_B14983-15061_MH0_228024_228501_0:0:0_0:0:0_552/2	4
chimera_1_A9831-10051_B14983-15061_MH0_228028_228528_0:0:0_0:0:0_491/1	3
chimera_1_A9831-10051_B14983-15061_MH0_228028_228528_0:0:0_0:0:0_491/2	3
chimera_1_A9831-10051_B14983-15061_MH0_228032_228561_0:0:0_0:0:0_1afc/1	0
chimera_1_A9831-10051_B14983-15061_MH0_228032_228561_0:0:0_0:0:0_1afc/2	0
chimera_1_A9831-10051_B14983-15061_MH0_228063_228506_0:0:0_0:0:0_477/1	4
chimera_1_A9831-10051_B14983-15061_MH0_228063_228506_0:0:0_0:0:0_477/2	4
chimera_1_A9831-10051_B14983-15061_MH0_228075_228528_0:0:0_0:0:0_bb1/1	2
chimera_1_A9831-10051_B14983-15061_MH0_228075_228528_0:0:0_0:0:0_bb1/2	2
chimera_1_A9831-10051_B14983-15061_MH0_228280_228770_0:0:0_0:0:0_14bf/1	4
chimera_1_A9831-10051_B14983-15061_MH0_228280_228770_0:0:0_0:0:0_14bf/2	4
chimera_1_A9831-10051_B14983-15061_MH0_228300_228819_0:0:0_0:0:0_13f0/1	1
chimera_1_A9831-10051_B14983-15061_MH0_228300_228819_0:0:0_0:0:0_13f0/2	1
chimera_1_A9831-10051_B14983-15061_MH0_228309_228890_0:0:0_0:0:0_1f07/1	2
chimera_1_A9831-10051_B14983-15061_MH0_228309_228890_0:0:0_0:0:0_1f07/2	2
chimera_1_A9831-10051_B14983-15061_MH0_228344_228753_0:0:0_0:0:0_1bc5/1	0
chimera_1_A9831-10051_B14983-15061_MH0_228344_228753_0:0:0_0:0:0_1bc5/2	0
chimera_1_A9831-10051_B14983-15061_MH0_22835_23351_0:0:0_0:0:0_251b/1	1
chimera_1_A9831-10051_B14983-15061_MH0_22835_23351_0:0:0_0:0:0_251b/2	1
chimera_1_A9831-10051_B14983-15061_MH0_228367_228860_0:0:0_0:0:0_90f/1	2
chimera_1_A9831-10051_B14983-15061_MH0_228367_228860_0:0:0_0:0:0_90f/2	2
chimera_1_A9831-10051_B14983-15061_MH0_228614_229108_0:0:0_0:0:0_1d7e/1	3
chimera_1_A9831-10051_B14983-15061_MH0_228614_229108_0:0:0_0:0:0_1d7e/2	3
chimera_1_A9831-10051_B14983-15061_MH0_228639_229181_0:0:0_0:0:0_b99/1	1
chimera_1_A9831-10051_B14983-15061_MH0_228639_229181_0:0:0_0:0:0_b99/2	1
chimera_1_A9831-10051_B14983-15061_MH0_228643_229156_0:0:0_0:0:0_377/1	0
chimera_1_A9831-10051_B14983-15061_MH0_228643_229156_0:0:0_0:0:0_377/2	0
chimera_1_A9831-10051_B14983-15061_MH0_228644_229139_0:0:0_0:0:0_5a/1	4
chimera_1_A9831-10051_B14983-15061_MH0_228644_229139_0:0:0_0:0:0_5a/2	4
chimera_1_A9831-10051_B14983-15061_MH0_228650_229190_0:0:0_0:0:0_1015/1	0
chimera_1_A9831-10051_B14983-15061_MH0_228650_229190_0:0:0_0:0:0_1015/2	0
chimera_1_A9831-10051_B14983-15061_MH0_228653_229109_0:0:0_0:0:0_4c2/1	2
chimera_1_A9831-10051_B14983-15061_MH0_228653_229109_0:0:0_0:0:0_4c2/2	2
chimera_1_A9831-10051_B14983-15061_MH0_228662_229142_0:0:0_0:0:0_2e8/1	2
chimera_1_A9831-10051_B14983-15061_MH0_228662_229142_0:0:0_0:0:0_2e8/2	2
chimera_1_A9831-10051_B14983-15061_MH0_228695_229178_0:0:0_0:0:0_189b/1	4
chimera_1_A9831-10051_B14983-15061_MH0_228695_229178_0:0:0_0:0:0_189b/2	4
chimera_1_A9831-10051_B14983-15061_MH0_228746_229241_0:0:0_0:0:0_11d4/1	2
chimera_1_A9831-10051_B14983-15061_MH0_228746_229241_0:0:0_0:0:0_11d4/2	2
chimera_1_A9831-10051_B14983-15061_MH0_228755_229151_0:0:0_0:0:0_2544/1	1
chimera_1_A9831-10051_B14983-15061_MH0_228755_229151_0:0:0_0:0:0_2544/2	1
chimera_1_A9831-10051_B14983-15061_MH0_228935_229431_0:0:0_0:0:0_a6f/1	0
chimera_1_A9831-10051_B14983-15061_MH0_228935_229431_0:0:0_0:0:0_a6f/2	0
chimera_1_A9831-10051_B14983-15061_MH0_228948_229465_0:0:0_0:0:0_2185/1	1
chimera_1_A9831-10051_B14983-15061_MH0_228948_229465_0:0:0_0:0:0_2185/2	1
chimera_1_A9831-10051_B14983-15061_MH0_228952_229472_0:0:0_0:0:0_38b/1	4
chimera_1_A9831-10051_B14983-15061_MH0_228952_229472_0:0:0_0:0:0_38b/2	4
chimera_1_A9831-10051_B14983-15061_MH0_228962_229421_0:0:0_0:0:0_933/1	1
chimera_1_A9831-10051_B14983-15061_MH0_228962_229421_0:0:0_0:0:0_933/2	1
chimera_1_A9831-10051_B14983-15061_MH0_229027_229493_0:0:0_0:0:0_161e/1	1
chimera_1_A9831-10051_B14983-15061_MH0_229027_229493_0:0:0_0:0:0_161e/2	1
chimera_1_A9831-10051_B14983-15061_MH0_229029_229460_0:0:0_0:0:0_501/1	1
chimera_1_A9831-10051_B14983-15061_MH0_229029_229460_0:0:0_0:0:0_501/2	1
chimera_1_A9831-10051_B14983-15061_MH0_229033_229436_0:0:0_0:0:0_961/1	3
chimera_1_A9831-10051_B14983-15061_MH0_229033_229436_0:0:0_0:0:0_961/2	3
chimera_1_A9831-10051_B14983-15061_MH0_229090_229547_0:0:0_0:0:0_1815/1	0
chimera_1_A9831-10051_B14983-15061_MH0_229090_229547_0:0:0_0:0:0_1815/2	0
chimera_1_A9831-10051_B14983-15061_MH0_229093_229543_0:0:0_0:0:0_21ce/1	3
chimera_1_A9831-10051_B14983-15061_MH0_229093_229543_0:0:0_0:0:0_21ce/2	3
chimera_1_A9831-10051_B14983-15061_MH0_22909_23317_0:0:0_0:0:0_777/1	1
chimera_1_A9831-10051_B14983-15061_MH0_22909_23317_0:0:0_0:0:0_777/2	1
chimera_1_A9831-10051_B14983-15061_MH0_229383_229782_0:0:0_0:0:0_45a/1	1
chimera_1_A9831-10051_B14983-15061_MH0_229383_229782_0:0:0_0:0:0_45a/2	1
chimera_1_A9831-10051_B14983-15061_MH0_229624_230141_0:0:0_0:0:0_1728/1	2
chimera_1_A9831-10051_B14983-15061_MH0_229624_230141_0:0:0_0:0:0_1728/2	2
chimera_1_A9831-10051_B14983-15061_MH0_229650_230129_0:0:0_0:0:0_16ea/1	1
chimera_1_A9831-10051_B14983-15061_MH0_229650_230129_0:0:0_0:0:0_16ea/2	1
chimera_1_A9831-10051_B14983-15061_MH0_229659_230135_0:0:0_0:0:0_26b5/1	4
chimera_1_A9831-10051_B14983-15061_MH0_229659_230135_0:0:0_0:0:0_26b5/2	4
chimera_1_A9831-10051_B14983-15061_MH0_229716_230219_0:0:0_0:0:0_11c6/1	3
chimera_1_A9831-10051_B14983-15061_MH0_229716_230219_0:0:0_0:0:0_11c6/2	3
chimera_1_A9831-10051_B14983-15061_MH0_22988_23450_0:0:0_0:0:0_27d/1	3
chimera_1_A9831-10051_B14983-15061_MH0_22988_23450_0:0:0_0:0:0_27d/2	3
chimera_1_A9831-10051_B14983-15061_MH0_229949_230513_0:0:0_0:0:0_ba5/1	1
chimera_1_A9831-10051_B14983-15061_MH0_229949_230513_0:0:0_0:0:0_ba5/2	1
chimera_1_A9831-10051_B14983-15061_MH0_229953_230448_0:0:0_0:0:0_902/1	2
chimera_1_A9831-10051_B14983-15061_MH0_229953_230448_0:0:0_0:0:0_902/2	2
chimera_1_A9831-10051_B14983-15061_MH0_229959_230524_0:0:0_0:0:0_2555/1	0
chimera_1_A9831-10051_B14983-15061_MH0_229959_230524_0:0:0_0:0:0_2555/2	0
chimera_1_A9831-10051_B14983-15061_MH0_229980_230490_0:0:0_0:0:0_7a4/1	1
chimera_1_A9831-10051_B14983-15061_MH0_229980_230490_0:0:0_0:0:0_7a4/2	1
chimera_1_A9831-10051_B14983-15061_MH0_229987_230428_0:0:0_0:0:0_2231/1	1
chimera_1_A9831-10051_B14983-15061_MH0_229987_230428_0:0:0_0:0:0_2231/2	1
chimera_1_A9831-10051_B14983-15061_MH0_22_488_0:0:0_0:0:0_1c2a/1	0
chimera_1_A9831-10051_B14983-15061_MH0_22_488_0:0:0_0:0:0_1c2a/2	0
chimera_1_A9831-10051_B14983-15061_MH0_230011_230429_0:0:0_0:0:0_1d26/1	4
chimera_1_A9831-10051_B14983-15061_MH0_230011_230429_0:0:0_0:0:0_1d26/2	4
chimera_1_A9831-10051_B14983-15061_MH0_230035_230457_0:0:0_0:0:0_1ddb/1	1
chimera_1_A9831-10051_B14983-15061_MH0_230035_230457_0:0:0_0:0:0_1ddb/2	1
chimera_1_A9831-10051_B14983-15061_MH0_230055_230569_0:0:0_0:0:0_1dae/1	4
chimera_1_A9831-10051_B14983-15061_MH0_230055_230569_0:0:0_0:0:0_1dae/2	4
chimera_1_A9831-10051_B14983-15061_MH0_230293_230815_0:0:0_0:0:0_a88/1	0
chimera_1_A9831-10051_B14983-15061_MH0_230293_230815_0:0:0_0:0:0_a88/2	0
chimera_1_A9831-10051_B14983-15061_MH0_230303_230823_0:0:0_0:0:0_dbf/1	0
chimera_1_A9831-10051_B14983-15061_MH0_230303_230823_0:0:0_0:0:0_dbf/2	0
chimera_1_A9831-10051_B14983-15061_MH0_230307_230763_0:0:0_0:0:0_242e/1	2
chimera_1_A9831-10051_B14983-15061_MH0_230307_230763_0:0:0_0:0:0_242e/2	2
chimera_1_A9831-10051_B14983-15061_MH0_230322_230806_0:0:0_0:0:0_904/1	1
chimera_1_A9831-10051_B14983-15061_MH0_230322_230806_0:0:0_0:0:0_904/2	1
chimera_1_A9831-10051_B14983-15061_MH0_230330_230858_0:0:0_0:0:0_20e/1	3
chimera_1_A9831-10051_B14983-15061_MH0_230330_230858_0:0:0_0:0:0_20e/2	3
chimera_1_A9831-10051_B14983-15061_MH0_230343_230856_0:0:0_0:0:0_211b/1	3
chimera_1_A9831-10051_B14983-15061_MH0_230343_230856_0:0:0_0:0:0_211b/2	3
chimera_1_A9831-10051_B14983-15061_MH0_230350_230885_0:0:0_0:0:0_2cd/1	1
chimera_1_A9831-10051_B14983-15061_MH0_230350_230885_0:0:0_0:0:0_2cd/2	1
chimera_1_A9831-10051_B14983-15061_MH0_230367_230891_0:0:0_0:0:0_2508/1	2
chimera_1_A9831-10051_B14983-15061_MH0_230367_230891_0:0:0_0:0:0_2508/2	2
chimera_1_A9831-10051_B14983-15061_MH0_230372_230885_0:0:0_0:0:0_1dbf/1	4
chimera_1_A9831-10051_B14983-15061_MH0_230372_230885_0:0:0_0:0:0_1dbf/2	4
chimera_1_A9831-10051_B14983-15061_MH0_230401_230852_0:0:0_0:0:0_56/1	2
chimera_1_A9831-10051_B14983-15061_MH0_230401_230852_0:0:0_0:0:0_56/2	2
chimera_1_A9831-10051_B14983-15061_MH0_230432_230903_0:0:0_0:0:0_12c5/1	0
chimera_1_A9831-10051_B14983-15061_MH0_230432_230903_0:0:0_0:0:0_12c5/2	0
chimera_1_A9831-10051_B14983-15061_MH0_230637_231175_0:0:0_0:0:0_1d35/1	4
chimera_1_A9831-10051_B14983-15061_MH0_230637_231175_0:0:0_0:0:0_1d35/2	4
chimera_1_A9831-10051_B14983-15061_MH0_230696_231199_0:0:0_0:0:0_ee5/1	0
chimera_1_A9831-10051_B14983-15061_MH0_230696_231199_0:0:0_0:0:0_ee5/2	0
chimera_1_A9831-10051_B14983-15061_MH0_230735_231243_0:0:0_0:0:0_159a/1	1
chimera_1_A9831-10051_B14983-15061_MH0_230735_231243_0:0:0_0:0:0_159a/2	1
chimera_1_A9831-10051_B14983-15061_MH0_230773_231261_0:0:0_0:0:0_4b2/1	4
chimera_1_A9831-10051_B14983-15061_MH0_230773_231261_0:0:0_0:0:0_4b2/2	4
chimera_1_A9831-10051_B14983-15061_MH0_230993_231516_0:0:0_0:0:0_1d50/1	1
chimera_1_A9831-10051_B14983-15061_MH0_230993_231516_0:0:0_0:0:0_1d50/2	1
chimera_1_A9831-10051_B14983-15061_MH0_231036_231544_0:0:0_0:0:0_b87/1	2
chimera_1_A9831-10051_B14983-15061_MH0_231036_231544_0:0:0_0:0:0_b87/2	2
chimera_1_A9831-10051_B14983-15061_MH0_231047_231490_0:0:0_0:0:0_135f/1	1
chimera_1_A9831-10051_B14983-15061_MH0_231047_231490_0:0:0_0:0:0_135f/2	1
chimera_1_A9831-10051_B14983-15061_MH0_231289_231791_0:0:0_0:0:0_f4c/1	1
chimera_1_A9831-10051_B14983-15061_MH0_231289_231791_0:0:0_0:0:0_f4c/2	1
chimera_1_A9831-10051_B14983-15061_MH0_231300_231785_0:0:0_0:0:0_25a6/1	2
chimera_1_A9831-10051_B14983-15061_MH0_231300_231785_0:0:0_0:0:0_25a6/2	2
chimera_1_A9831-10051_B14983-15061_MH0_231317_231889_0:0:0_0:0:0_220d/1	2
chimera_1_A9831-10051_B14983-15061_MH0_231317_231889_0:0:0_0:0:0_220d/2	2
chimera_1_A9831-10051_B14983-15061_MH0_231335_231776_0:0:0_0:0:0_ce/1	2
chimera_1_A9831-10051_B14983-15061_MH0_231335_231776_0:0:0_0:0:0_ce/2	2
chimera_1_A9831-10051_B14983-15061_MH0_231634_232135_0:0:0_0:0:0_d59/1	0
chimera_1_A9831-10051_B14983-15061_MH0_231634_232135_0:0:0_0:0:0_d59/2	0
chimera_1_A9831-10051_B14983-15061_MH0_231636_232164_0:0:0_0:0:0_b08/1	2
chimera_1_A9831-10051_B14983-15061_MH0_231636_232164_0:0:0_0:0:0_b08/2	2
chimera_1_A9831-10051_B14983-15061_MH0_231652_232157_0:0:0_0:0:0_2324/1	1
chimera_1_A9831-10051_B14983-15061_MH0_231652_232157_0:0:0_0:0:0_2324/2	1
chimera_1_A9831-10051_B14983-15061_MH0_231655_232131_0:0:0_0:0:0_eca/1	4
chimera_1_A9831-10051_B14983-15061_MH0_231655_232131_0:0:0_0:0:0_eca/2	4
chimera_1_A9831-10051_B14983-15061_MH0_231683_232240_0:0:0_0:0:0_21a1/1	3
chimera_1_A9831-10051_B14983-15061_MH0_231683_232240_0:0:0_0:0:0_21a1/2	3
chimera_1_A9831-10051_B14983-15061_MH0_231738_232146_0:0:0_0:0:0_11ec/1	2
chimera_1_A9831-10051_B14983-15061_MH0_231738_232146_0:0:0_0:0:0_11ec/2	2
chimera_1_A9831-10051_B14983-15061_MH0_231739_232166_0:0:0_0:0:0_1189/1	3
chimera_1_A9831-10051_B14983-15061_MH0_231739_232166_0:0:0_0:0:0_1189/2	3
chimera_1_A9831-10051_B14983-15061_MH0_23174_23652_0:0:0_0:0:0_caf/1	2
chimera_1_A9831-10051_B14983-15061_MH0_23174_23652_0:0:0_0:0:0_caf/2	2
chimera_1_A9831-10051_B14983-15061_MH0_231750_232186_0:0:0_0:0:0_188/1	3
chimera_1_A9831-10051_B14983-15061_MH0_231750_232186_0:0:0_0:0:0_188/2	3
chimera_1_A9831-10051_B14983-15061_MH0_231770_232271_0:0:0_0:0:0_2694/1	0
chimera_1_A9831-10051_B14983-15061_MH0_231770_232271_0:0:0_0:0:0_2694/2	0
chimera_1_A9831-10051_B14983-15061_MH0_231783_232238_0:0:0_0:0:0_4e8/1	1
chimera_1_A9831-10051_B14983-15061_MH0_231783_232238_0:0:0_0:0:0_4e8/2	1
chimera_1_A9831-10051_B14983-15061_MH0_231998_232490_0:0:0_0:0:0_141d/1	1
chimera_1_A9831-10051_B14983-15061_MH0_231998_232490_0:0:0_0:0:0_141d/2	1
chimera_1_A9831-10051_B14983-15061_MH0_232017_232514_0:0:0_0:0:0_2235/1	1
chimera_1_A9831-10051_B14983-15061_MH0_232017_232514_0:0:0_0:0:0_2235/2	1
chimera_1_A9831-10051_B14983-15061_MH0_232027_232528_0:0:0_0:0:0_23dc/1	4
chimera_1_A9831-10051_B14983-15061_MH0_232027_232528_0:0:0_0:0:0_23dc/2	4
chimera_1_A9831-10051_B14983-15061_MH0_232103_232606_0:0:0_0:0:0_113/1	3
chimera_1_A9831-10051_B14983-15061_MH0_232103_232606_0:0:0_0:0:0_113/2	3
chimera_1_A9831-10051_B14983-15061_MH0_23213_23670_0:0:0_0:0:0_13e9/1	0
chimera_1_A9831-10051_B14983-15061_MH0_23213_23670_0:0:0_0:0:0_13e9/2	0
chimera_1_A9831-10051_B14983-15061_MH0_23227_23702_0:0:0_0:0:0_207a/1	2
chimera_1_A9831-10051_B14983-15061_MH0_23227_23702_0:0:0_0:0:0_207a/2	2
chimera_1_A9831-10051_B14983-15061_MH0_232301_232796_0:0:0_0:0:0_4f5/1	4
chimera_1_A9831-10051_B14983-15061_MH0_232301_232796_0:0:0_0:0:0_4f5/2	4
chimera_1_A9831-10051_B14983-15061_MH0_232309_232814_0:0:0_0:0:0_bf4/1	1
chimera_1_A9831-10051_B14983-15061_MH0_232309_232814_0:0:0_0:0:0_bf4/2	1
chimera_1_A9831-10051_B14983-15061_MH0_232314_232796_0:0:0_0:0:0_dd/1	4
chimera_1_A9831-10051_B14983-15061_MH0_232314_232796_0:0:0_0:0:0_dd/2	4
chimera_1_A9831-10051_B14983-15061_MH0_232314_232809_0:0:0_0:0:0_1675/1	1
chimera_1_A9831-10051_B14983-15061_MH0_232314_232809_0:0:0_0:0:0_1675/2	1
chimera_1_A9831-10051_B14983-15061_MH0_232331_232865_0:0:0_0:0:0_141a/1	0
chimera_1_A9831-10051_B14983-15061_MH0_232331_232865_0:0:0_0:0:0_141a/2	0
chimera_1_A9831-10051_B14983-15061_MH0_232342_232918_0:0:0_0:0:0_21b7/1	0
chimera_1_A9831-10051_B14983-15061_MH0_232342_232918_0:0:0_0:0:0_21b7/2	0
chimera_1_A9831-10051_B14983-15061_MH0_23237_23683_0:0:0_0:0:0_b02/1	0
chimera_1_A9831-10051_B14983-15061_MH0_23237_23683_0:0:0_0:0:0_b02/2	0
chimera_1_A9831-10051_B14983-15061_MH0_232390_232927_0:0:0_0:0:0_7f0/1	0
chimera_1_A9831-10051_B14983-15061_MH0_232390_232927_0:0:0_0:0:0_7f0/2	0
chimera_1_A9831-10051_B14983-15061_MH0_232400_232899_0:0:0_0:0:0_14d2/1	0
chimera_1_A9831-10051_B14983-15061_MH0_232400_232899_0:0:0_0:0:0_14d2/2	0
chimera_1_A9831-10051_B14983-15061_MH0_232401_232825_0:0:0_0:0:0_121f/1	3
chimera_1_A9831-10051_B14983-15061_MH0_232401_232825_0:0:0_0:0:0_121f/2	3
chimera_1_A9831-10051_B14983-15061_MH0_232414_232879_0:0:0_0:0:0_2119/1	1
chimera_1_A9831-10051_B14983-15061_MH0_232414_232879_0:0:0_0:0:0_2119/2	1
chimera_1_A9831-10051_B14983-15061_MH0_232428_232902_0:0:0_0:0:0_1bda/1	1
