read_id	label	read_length	mean_base_quality	ref_name	ref_start_1based	strand	mapq	cigar	has_sa	sa_count	num_segments	sa_diff_contig	sa_min_delta_pos	sa_max_delta_pos	sa_mean_delta_pos	sa_same_strand_count	sa_opp_strand_count	sa_max_mapq	sa_mean_mapq	sa_min_nm	sa_mean_nm	softclip_left	softclip_right	total_clipped_bases	breakpoint_read_pos	kmer_cosine_diff	kmer_js_divergence	microhomology_length	microhomology_gc
NC_039553.1_8500_9022_5:0:0_5:0:0_16d9	0	150	13.000	NC_039553.1	8500	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957143	0.957143	0	0.000
NC_039553.1_8071_8649_13:0:0_7:0:0_9f1	0	150	13.000	NC_039553.1	8500	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.942857	0.942857	0	0.000
NC_039553.1_8501_9061_6:0:0_6:0:0_b20	0	150	13.000	NC_039553.1	8501	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.928571	0.928571	4	0.000
NC_039553.1_8501_8964_11:0:0_9:0:0_2133	0	150	13.000	NC_039553.1	8501	+	53	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971828	0.971429	1	0.000
NC_039553.1_8159_8650_8:0:0_7:0:0_1280	0	150	13.000	NC_039553.1	8501	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957742	0.957143	4	0.000
NC_039553.1_8165_8652_8:0:0_7:0:0_2012	0	150	13.000	NC_039553.1	8503	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986106	0.985714	0	0.000
NC_039553.1_8236_8653_6:0:0_4:0:0_16a7	0	150	13.000	NC_039553.1	8504	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985714	0.985714	0	0.000
NC_039553.1_8505_9004_7:0:0_9:0:0_545	0	150	13.000	NC_039553.1	8505	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	1	0.000
NC_039553.1_8506_8989_6:0:0_6:0:0_23d0	0	150	13.000	NC_039553.1	8506	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972963	0.971429	0	0.000
NC_039553.1_8164_8655_9:0:0_6:0:0_1339	0	150	13.000	NC_039553.1	8506	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986300	0.985714	0	0.000
NC_039553.1_8508_9004_3:0:0_7:0:0_1d28	0	150	13.000	NC_039553.1	8508	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986106	0.985714	0	0.000
NC_039553.1_8199_8657_9:0:0_5:0:0_1cc9	0	150	13.000	NC_039553.1	8508	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986106	0.985714	0	0.000
NC_039553.1_8509_9066_6:0:0_6:0:0_91a	0	150	13.000	NC_039553.1	8509	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986290	0.985714	0	0.000
NC_039553.1_8509_9028_11:0:0_4:0:0_b4e	0	150	13.000	NC_039553.1	8509	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.929570	0.937465	0	0.000
NC_039553.1_8509_8962_4:0:0_5:0:0_e5f	0	150	13.000	NC_039553.1	8509	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986300	0.985714	0	0.000
NC_039553.1_8509_9132_8:0:0_9:0:0_124b	0	150	13.000	NC_039553.1	8509	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_8504_9015_14:0:0_6:0:0_205e	0	150	13.000	NC_039553.1	8509	+	60	5S145M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	5	0	5	75	0.957742	0.957143	0	0.000
NC_039553.1_8510_8966_6:0:0_8:0:0_12b9	0	150	13.000	NC_039553.1	8510	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.931500	0.937465	1	1.000
NC_039553.1_8107_8659_8:0:0_2:0:0_20ff	0	150	13.000	NC_039553.1	8510	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.958317	0.957143	1	1.000
NC_039553.1_8511_9099_8:0:0_11:0:0_194d	0	150	13.000	NC_039553.1	8511	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	0	0.000
NC_039553.1_8133_8662_9:0:0_11:0:0_7b8	0	150	13.000	NC_039553.1	8513	-	55	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972973	0.971429	0	0.000
NC_039553.1_8514_8973_8:0:0_3:0:0_a1d	0	150	13.000	NC_039553.1	8514	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957742	0.957143	0	0.000
NC_039553.1_8514_8999_7:0:0_3:0:0_10c4	0	150	13.000	NC_039553.1	8514	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.943656	0.942857	0	0.000
NC_039553.1_8515_8916_9:0:0_4:0:0_2615	0	150	13.000	NC_039553.1	8515	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972211	0.971429	1	1.000
NC_039553.1_8111_8665_8:0:0_11:0:0_229d	0	150	13.000	NC_039553.1	8516	-	60	140M10S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	10	10	75	0.971429	0.971429	0	0.000
NC_039553.1_8517_8921_10:0:0_5:0:0_bb	0	150	13.000	NC_039553.1	8517	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	0	0.000
NC_039553.1_8132_8666_6:0:0_7:0:0_8c4	0	150	13.000	NC_039553.1	8517	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986106	0.985714	0	0.000
NC_039553.1_8209_8667_9:0:0_7:0:0_72a	0	150	13.000	NC_039553.1	8518	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986300	0.985714	0	0.000
NC_039553.1_8520_9048_5:0:0_9:0:0_170d	0	150	13.000	NC_039553.1	8520	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986106	0.985714	0	0.000
NC_039553.1_8521_9073_5:0:0_8:0:0_1a3a	0	150	13.000	NC_039553.1	8521	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.958317	0.957143	1	1.000
NC_039553.1_8256_8671_4:0:0_5:0:0_de2	0	150	13.000	NC_039553.1	8522	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.958317	0.957143	2	1.000
NC_039553.1_8219_8672_11:0:0_11:0:0_c54	0	150	13.000	NC_039553.1	8523	-	53	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_8183_8673_11:0:0_8:0:0_10f7	0	150	13.000	NC_039553.1	8524	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.930556	0.928571	1	1.000
NC_039553.1_8526_9089_12:0:0_6:0:0_f69	0	150	13.000	NC_039553.1	8526	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971828	0.980322	0	0.000
NC_039553.1_8184_8676_8:0:0_4:0:0_1b6a	0	150	13.000	NC_039553.1	8527	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986106	0.985714	1	1.000
NC_039553.1_8528_8971_8:0:0_7:0:0_1606	0	150	13.000	NC_039553.1	8528	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972211	0.971429	0	0.000
NC_039553.1_8291_8677_13:0:0_13:0:0_bad	0	150	13.000	NC_039553.1	8528	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957742	0.957143	0	0.000
NC_039553.1_8134_8677_6:0:0_10:0:0_23a2	0	150	13.000	NC_039553.1	8528	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.946624	0.942857	0	0.000
NC_039553.1_8154_8678_7:0:0_3:0:0_1e98	0	150	13.000	NC_039553.1	8529	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957143	0.957143	0	0.000
NC_039553.1_8227_8678_8:0:0_9:0:0_2462	0	150	13.000	NC_039553.1	8529	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957742	0.957143	0	0.000
NC_039553.1_8149_8680_11:0:0_11:0:0_1c89	0	150	13.000	NC_039553.1	8531	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.945200	0.951751	1	0.000
NC_039553.1_8150_8680_5:0:0_6:0:0_200e	0	150	13.000	NC_039553.1	8531	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972211	0.971429	1	0.000
NC_039553.1_8532_9131_6:0:0_9:0:0_ee6	0	150	13.000	NC_039553.1	8532	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972600	0.971429	0	0.000
NC_039553.1_8533_9031_5:0:0_6:0:0_1ad	0	150	13.000	NC_039553.1	8533	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.944423	0.942857	0	0.000
NC_039553.1_8229_8682_9:0:0_13:0:0_1da8	0	150	13.000	NC_039553.1	8533	-	58	141M9S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	9	9	75	0.944423	0.942857	0	0.000
NC_039553.1_8157_8682_9:0:0_8:0:0_1fae	0	150	13.000	NC_039553.1	8533	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_8200_8682_7:0:0_9:0:0_263a	0	150	13.000	NC_039553.1	8533	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971828	0.971429	0	0.000
NC_039553.1_8534_9112_7:0:0_2:0:0_19d9	0	150	13.000	NC_039553.1	8534	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_8535_9051_8:0:0_6:0:0_41a	0	150	13.000	NC_039553.1	8535	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.958869	0.957143	0	0.000
NC_039553.1_8149_8685_7:0:0_7:0:0_152e	0	150	13.000	NC_039553.1	8536	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985714	0.985714	0	0.000
NC_039553.1_8537_9065_5:0:0_4:0:0_25b5	0	150	13.000	NC_039553.1	8537	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.930556	0.928571	0	0.000
NC_039553.1_8538_9117_6:0:0_9:0:0_2051	0	150	13.000	NC_039553.1	8538	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972963	0.971429	1	1.000
NC_039553.1_8261_8687_9:0:0_8:0:0_21ad	0	150	13.000	NC_039553.1	8538	-	60	146M4S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	4	4	75	0.986467	0.985714	1	1.000
NC_039553.1_8239_8688_3:0:0_13:0:0_a42	0	150	13.000	NC_039553.1	8539	-	59	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986111	0.985714	0	0.000
NC_039553.1_8540_8968_8:0:0_9:0:0_471	0	150	13.000	NC_039553.1	8540	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986106	0.985714	0	0.000
NC_039553.1_8540_9013_17:0:0_9:0:0_fdb	0	150	13.000	NC_039553.1	8540	+	44	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957742	0.957143	1	0.000
NC_039553.1_8149_8689_11:0:0_5:0:0_703	0	150	13.000	NC_039553.1	8540	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972222	0.971429	1	0.000
NC_039553.1_8120_8689_5:0:0_7:0:0_23be	0	150	13.000	NC_039553.1	8540	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971429	0.971429	1	0.000
NC_039553.1_8542_9049_8:0:0_8:0:0_21a3	0	150	13.000	NC_039553.1	8542	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972963	0.971429	1	1.000
NC_039553.1_8142_8691_7:0:0_7:0:0_1f92	0	150	13.000	NC_039553.1	8542	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	1	1.000
NC_039553.1_8543_9025_8:0:0_10:0:0_1d31	0	150	13.000	NC_039553.1	8543	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971429	0.971429	0	0.000
NC_039553.1_8544_9146_5:0:0_6:0:0_1a9e	0	150	13.000	NC_039553.1	8544	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971429	0.971429	0	0.000
NC_039553.1_8545_9115_6:0:0_8:0:0_1d4b	0	150	13.000	NC_039553.1	8545	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	0	0.000
NC_039553.1_8143_8694_3:0:0_9:0:0_1860	0	150	13.000	NC_039553.1	8545	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971429	0.971429	0	0.000
NC_039553.1_8546_9124_7:0:0_9:0:0_1603	0	150	13.000	NC_039553.1	8546	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957742	0.957143	0	0.000
NC_039553.1_8546_9087_14:0:0_9:0:0_213f	0	150	13.000	NC_039553.1	8546	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972211	0.971429	0	0.000
NC_039553.1_8547_9005_3:0:0_11:0:0_eaf	0	150	13.000	NC_039553.1	8547	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971828	0.971429	0	0.000
NC_039553.1_8181_8696_10:0:0_6:0:0_f75	0	150	13.000	NC_039553.1	8547	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985714	0.985714	0	0.000
NC_039553.1_8151_8697_4:0:0_11:0:0_1a7c	0	150	13.000	NC_039553.1	8548	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986111	0.985714	0	0.000
NC_039553.1_8551_9116_8:0:0_9:0:0_14d	0	150	13.000	NC_039553.1	8551	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_8551_9069_8:0:0_13:0:0_1acc	0	150	13.000	NC_039553.1	8551	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_8553_9061_8:0:0_6:0:0_2081	0	150	13.000	NC_039553.1	8553	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986111	0.985714	0	0.000
NC_039553.1_8089_8702_6:0:0_4:0:0_3c	0	150	13.000	NC_039553.1	8553	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.942857	0.942857	0	0.000
NC_039553.1_8555_9073_6:0:0_9:0:0_92f	0	150	13.000	NC_039553.1	8555	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985714	0.985714	0	0.000
NC_039553.1_8556_9034_8:0:0_8:0:0_ae0	0	150	13.000	NC_039553.1	8556	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_8557_9095_8:0:0_6:0:0_2398	0	150	13.000	NC_039553.1	8557	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_8558_9131_5:0:0_7:0:0_ea1	0	150	13.000	NC_039553.1	8558	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	1	0.000
NC_039553.1_8558_9046_9:0:0_5:0:0_1541	0	150	13.000	NC_039553.1	8558	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	1	0.000
NC_039553.1_8244_8707_4:0:0_4:0:0_2425	0	150	13.000	NC_039553.1	8558	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971828	0.971429	1	0.000
NC_039553.1_8559_9107_10:0:0_6:0:0_20f8	0	150	13.000	NC_039553.1	8559	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_8559_8973_14:0:0_5:0:0_26b1	0	150	13.000	NC_039553.1	8559	+	58	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971429	0.971429	4	0.250
NC_039553.1_8219_8712_11:0:0_5:0:0_4cc	0	150	13.000	NC_039553.1	8563	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986106	0.985714	0	0.000
NC_039553.1_8214_8714_8:0:0_7:0:0_f1d	0	150	13.000	NC_039553.1	8565	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985714	0.985714	0	0.000
NC_039553.1_8566_9057_9:0:0_1:0:0_1583	0	150	13.000	NC_039553.1	8566	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986111	0.985714	1	1.000
NC_039553.1_8225_8715_5:0:0_3:0:0_26a3	0	150	13.000	NC_039553.1	8566	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	0	0.000
NC_039553.1_8228_8716_6:0:0_9:0:0_305	0	150	13.000	NC_039553.1	8567	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	1	0.000
NC_039553.1_8264_8716_6:0:0_4:0:0_207b	0	150	13.000	NC_039553.1	8567	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	0	0.000
NC_039553.1_8569_8988_9:0:0_5:0:0_ac2	0	150	13.000	NC_039553.1	8569	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_8569_9090_5:0:0_5:0:0_bee	0	150	13.000	NC_039553.1	8569	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	1	1.000
NC_039553.1_8222_8718_8:0:0_8:0:0_17cf	0	150	13.000	NC_039553.1	8569	-	59	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.930529	0.937465	0	0.000
NC_039553.1_8570_9156_8:0:0_11:0:0_10d2	0	150	13.000	NC_039553.1	8570	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_8225_8719_5:0:0_11:0:0_10f	0	150	13.000	NC_039553.1	8570	-	60	145M5S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	5	5	75	0.972963	0.971429	0	0.000
NC_039553.1_8231_8720_5:0:0_4:0:0_67a	0	150	13.000	NC_039553.1	8571	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	0	0.000
NC_039553.1_8243_8720_13:0:0_5:0:0_1aff	0	150	13.000	NC_039553.1	8571	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971828	0.971429	0	0.000
NC_039553.1_8572_9126_12:0:0_6:0:0_192d	0	150	13.000	NC_039553.1	8572	+	53	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	1	0.000
NC_039553.1_8574_9016_6:0:0_8:0:0_10ef	0	150	13.000	NC_039553.1	8574	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985714	0.985714	1	0.000
NC_039553.1_8144_8724_9:0:0_11:0:0_7e9	0	150	13.000	NC_039553.1	8575	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_8156_8717_6:0:0_7:0:0_a07	0	150	13.000	NC_039553.1	8575	-	60	7S143M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	7	0	7	75	0.985714	0.985714	0	0.000
NC_039553.1_8352_8724_8:0:0_6:0:0_20dc	0	150	13.000	NC_039553.1	8575	-	60	145M5S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	5	5	75	0.985914	0.985714	0	0.000
NC_039553.1_8295_8726_17:0:0_6:0:0_1083	0	150	13.000	NC_039553.1	8577	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_8175_8727_13:0:0_7:0:0_1cfc	0	150	13.000	NC_039553.1	8578	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_8580_9049_3:0:0_9:0:0_a2a	0	150	13.000	NC_039553.1	8580	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_8163_8729_8:0:0_11:0:0_108a	0	150	13.000	NC_039553.1	8580	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	2	0.500
NC_039553.1_8184_8729_5:0:0_8:0:0_13aa	0	150	13.000	NC_039553.1	8580	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.943656	0.942857	1	0.000
NC_039553.1_8311_8729_1:0:0_7:0:0_24ad	0	150	13.000	NC_039553.1	8580	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957143	0.957143	0	0.000
NC_039553.1_8581_9098_9:0:0_10:0:0_c36	0	150	13.000	NC_039553.1	8581	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986300	0.985714	0	0.000
NC_039553.1_8582_9152_3:0:0_7:0:0_1311	0	150	13.000	NC_039553.1	8582	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.930529	0.937465	3	0.667
NC_039553.1_8582_9075_4:0:0_3:0:0_184c	0	150	13.000	NC_039553.1	8582	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	3	0.667
NC_039553.1_8584_9068_10:0:0_5:0:0_2198	0	150	13.000	NC_039553.1	8584	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.972222	0.971429	3	0.667
NC_039553.1_8586_9061_8:0:0_7:0:0_c13	0	150	13.000	NC_039553.1	8586	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_8269_8735_3:0:0_14:0:0_1cf0	0	150	13.000	NC_039553.1	8586	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_8324_8736_10:0:0_9:0:0_1783	0	150	13.000	NC_039553.1	8587	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	1	0.000
NC_039553.1_8198_8736_9:0:0_6:0:0_223d	0	150	13.000	NC_039553.1	8587	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_8220_8738_7:0:0_4:0:0_20c0	0	150	13.000	NC_039553.1	8589	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985714	0.985714	1	0.000
NC_039553.1_8160_8738_10:0:0_6:0:0_25c2	0	150	13.000	NC_039553.1	8589	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	1	0.000
NC_039553.1_8270_8739_12:0:0_5:0:0_17d0	0	150	13.000	NC_039553.1	8590	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_8195_8739_10:0:0_10:0:0_224e	0	150	13.000	NC_039553.1	8590	-	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_8591_9075_5:0:0_6:0:0_19a	0	150	13.000	NC_039553.1	8591	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_8592_9069_3:0:0_2:0:0_8b	0	150	13.000	NC_039553.1	8592	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_8592_9101_8:0:0_9:0:0_c8c	0	150	13.000	NC_039553.1	8592	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_8594_9033_4:0:0_6:0:0_810	0	150	13.000	NC_039553.1	8594	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986106	0.985714	0	0.000
NC_039553.1_8594_9123_10:0:0_9:0:0_2245	0	150	13.000	NC_039553.1	8594	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_039553.1_8595_9021_4:0:0_5:0:0_17e8	0	150	13.000	NC_039553.1	8595	+	60	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985714	0.985714	1	0.000
